ens_gene	PREP0095_RHuan11781A_A02v1_9_RH_973_S1	PREP0095_RHuan11781A_B02v1_10_RH_1018_S2	PREP0095_RHuan11781A_C02v1_11_RH_1024_S3	PREP0095_RHuan11781A_D02v1_12_RH_1028_S4	PREP0095_RHuan11781A_E02v1_13_RH_1053_S5
ENSG00000005175	49.613042146654	37.7493803827548	28.7047989090298	27.4588583160291	43.6380720788638
ENSG00000005187	0.0423276435852794	1.22999854251081	1.21021930342301	0.598246868935504	0.406883213012026
ENSG00000005189	7.1436235687993	4.74122106372177	10.2415481935115	8.55300812134471	4.58719700496698
ENSG00000005194	85.2804307293736	66.2769535362255	65.3346111877172	63.8035963147296	75.5449688382094
ENSG00000005206	45.773728263499	57.6986786238672	54.8542976725623	59.585746136887	46.8414551588988
ENSG00000005238	11.123233548629	21.4682408644203	13.8584505612719	13.9997040450291	17.3688750869952
ENSG00000005243	0	1.47678474214687	0	0.768661524421149	0.91041119321654
ENSG00000005249	11.894141215596	8.28444044668673	7.63562572582232	6.01031755625962	10.6726764731561
ENSG00000005302	16.5423835000198	23.0406093255481	17.0728169431801	17.6363719227446	16.4775654119983
ENSG00000005339	90.7225734852201	60.4123444441383	62.2417484162926	70.2950482725762	70.931854971183
ENSG00000005379	0.453592599404763	2.16771265513855	3.28380192537998	0.573364926544566	2.33684199053389
ENSG00000005381	0	2.16863714876866	0	0	0
ENSG00000005421	0.21651198196789	0	0	0	0
ENSG00000005436	20.9739168930671	8.78085135330861	10.7221170581869	12.5586639583802	12.371672558121
ENSG00000005448	19.6182840033575	14.9860659607105	10.9895347434123	24.9097225327988	17.6120593620282
ENSG00000005469	12.2076450422433	2.57155936678216	1.22297643495223	1.91264854517956	2.04724184313255
ENSG00000005471	0.786823388470299	0.031980621914341	0.342253263749035	0.196911752938379	0.144772069099017
ENSG00000005483	23.8701063066631	18.3651032769527	14.9677239253881	20.2410562632432	17.2917836088854
ENSG00000005486	25.0393348554804	35.7450481720665	35.1045072353302	40.546738660327	31.8725603376848
ENSG00000005513	0.812507861467047	0.505318210946562	0.899137970139952	0.850079636402015	0.467763193113457
ENSG00000005700	12.3501900698069	11.1705660642903	10.804109427173	13.0987193753044	10.9718091648484
ENSG00000005801	77.3342048657048	39.5016308520276	95.8561699406426	51.9482479476213	50.6695438541856
ENSG00000005810	10.2984190327306	10.9468733003704	23.1291582715432	4.78591843025039	4.56304330338556
ENSG00000005812	6.43413942818091	4.23177024029669	8.73896423886728	1.09564933607239	9.46300022412704
ENSG00000005844	13.4680194879664	1.56181074238692	4.28157394590864	11.761685390049	7.33511053519575
ENSG00000005882	14.4055924233475	5.09076818763919	10.2266621012485	20.0808119959089	14.9508931587722
ENSG00000005884	24.9322939068676	16.0343461977506	23.2223391655038	26.6478947018994	16.2991429977116
ENSG00000005889	18.843091337981	13.4516383982388	17.2274172664963	16.5782783136526	18.563991744658
ENSG00000005893	62.8602512929599	47.6319956631458	40.3237387131351	39.2205681246209	38.2348086775009
ENSG00000005961	1.72965397660209	2.43764214041732	0.121916684197422	3.40613465707848	4.89852393826757
ENSG00000005981	0.037556184029181	0	0	0.23370566023472	0.200560476312482
ENSG00000006007	34.599520216911	40.7682423955448	37.8122862849843	30.6702444717919	31.2852889042548
ENSG00000006015	23.9147575298549	21.6653785743418	35.5210689135308	16.2958896597067	29.7177269971509
ENSG00000006016	14.5952922397246	21.5756126073064	27.6457025626963	16.3562498592583	18.7260812630532
ENSG00000006025	3.28936141317847	4.45768958407622	17.6758814521989	8.43530438546157	3.25952545989299
ENSG00000006042	102.863877316941	106.175042518231	108.757246061163	103.269506290922	90.01208508702
ENSG00000006047	2.56419313142455	1.96576068381025	10.5640516050854	4.47888210803574	2.14678288464427
ENSG00000006059	0	0	0	0	0
ENSG00000006062	0	4.94651739527036	2.3639074163152	4.02107456560124	1.67990398573248
ENSG00000006071	0.210265793518771	0.109128287964896	1.14510987577586	0.107966957626198	0
ENSG00000006116	0	0	0	0	0
ENSG00000006118	47.0148687279771	79.6217009284633	64.1240369724209	69.3261066983864	75.079717891267
ENSG00000006125	136.796059645374	145.069396624531	154.381829607619	127.023949589055	135.425545817321
ENSG00000006128	1.11899769746904	0.259309434118449	7.98819878300338	0.829927759276154	0.421104757263207
ENSG00000006194	19.1209598373086	23.2966585170727	25.4172815074329	23.7792135712539	23.3486379841233
ENSG00000006210	0.443685803591371	0.300068951750356	0.543076510139484	0.585615674428532	0.676697703806209
ENSG00000006282	10.979138170263	11.7742835543268	20.4494967275852	17.3022534932154	9.27211748356594
ENSG00000006283	0.648449360763444	2.80881625307169	2.79944557758505	2.1897394555529	4.56623837886391
ENSG00000006327	51.3835655433843	90.7583050145145	101.344940717748	144.007720514254	77.4502471058812
ENSG00000006377	2.29294584274554	1.83007188425355	7.52233802435911	1.4113207457275	1.88530795388529
ENSG00000006432	10.7928175034727	13.8701319563236	15.9200336472277	12.5555582527176	14.7941180776983
ENSG00000006451	97.9405192687641	88.4944187859967	66.519887002468	73.8498968088478	61.655000944708
ENSG00000006453	21.6055895576279	22.3960983865269	16.9081645214152	26.258946085266	26.2454024138163
ENSG00000006459	15.0541202275923	19.8384551362422	15.3035732018148	11.9084497958914	27.2022567426076
ENSG00000006468	18.6354692055819	13.2064862186469	18.6468825342869	14.6528702952979	15.8923897097579
ENSG00000006530	30.8333908011959	19.7236411228459	33.9293518687083	29.4881292678283	24.1928266121722
ENSG00000006534	1.87639440224232	0.737378584682745	0.138830295191579	1.95492899835015	1.43921479764707
ENSG00000006555	0	0.170778287327561	0.076978700332987	0.270970297798275	0.257089787533442
ENSG00000006576	17.5702940155824	17.4438712877779	15.2199577347182	13.0208464546616	15.1370822350581
ENSG00000006606	1.32711680696775	0.149961765727201	0	2.96970823713599	0.166502714211142
ENSG00000006607	46.7970173913927	26.8090618499462	33.1118626505732	29.6862963241993	25.1181735252414
ENSG00000006611	0	3.84413365011302	0	0.291523029115865	5.02811792092575
ENSG00000006625	52.5651156031398	36.6140312046671	37.8757503534505	37.0001856527297	44.9330661608705
ENSG00000006634	48.1350591824702	50.0735976522776	59.1504433915542	54.6383312227862	52.162669189788
ENSG00000006638	0.759032253414333	0.820401576105329	0.0865290750559773	1.08475131149883	0.640434973732196
ENSG00000006652	61.5841615741724	52.5990602782221	52.3723553783987	59.2891097941879	57.6150613504532
ENSG00000006659	0	1.02270681342716	0	0	0
ENSG00000006695	17.9114209486538	14.5301616064128	15.3587792359758	13.8760388832188	15.1111302055368
ENSG00000006704	37.216512992761	35.2313095116095	30.8021460177652	28.7197638676312	24.9291744155803
ENSG00000006712	43.7128692539833	44.3601425700006	44.7874741805242	40.348979786342	47.9953551063017
ENSG00000006715	37.2882531480944	35.1323484650622	34.4064024313972	33.7646365896619	29.3845541344564
ENSG00000006740	2.41529277219905	5.83317531936672	2.63247130915717	7.5168755596169	4.26816282277209
ENSG00000006744	129.678052676503	114.420972744319	93.5597028890464	137.63378628343	138.382203571457
ENSG00000006747	3.30492679781252	0.859224603543661	0.259017905547386	3.26515725519469	0.447046198465911
ENSG00000006756	1.84304864648374	1.51576920668192	10.7504924822797	2.05391433681772	1.60103497750902
ENSG00000006757	13.4181498577254	7.40195595306795	4.16500971085112	15.198248705242	19.5654763643
ENSG00000006788	0	0	0	0	0
ENSG00000006831	24.0184903086505	24.3095591315867	23.7499007536063	21.9863465915112	28.3389738646936
ENSG00000006837	1.35116997991557	3.555668812158	2.83607011617857	7.1774314942056	1.24089721282759
ENSG00000007001	0.393093492734926	0.728675112940407	0	0	0.359368581711496
ENSG00000007038	0.82991066215284	0.25878939494884	0	0	0
ENSG00000007047	51.9470190239002	61.9824735246716	53.9183067524946	61.64571625065	65.5515311845405
ENSG00000007062	68.0462477619412	68.3262959028692	64.9311053043137	44.9011584767019	64.1904558729976
ENSG00000007080	123.294167941695	147.890564545213	139.243472442934	148.233835180835	151.304234448731
ENSG00000007129	0	0	0	0.457631514012306	0
ENSG00000007168	154.320594798654	109.158377420197	127.597132387291	108.163482694875	96.2529105488237
ENSG00000007171	0.481947111543327	0.230591229568779	0.52283828422486	0.456362127912664	0.656347103916885
ENSG00000007174	0.388134842552761	1.94159301590811	1.45134862090623	2.13180258362579	1.3615269638473
ENSG00000007202	85.1904498859325	73.7057272374929	83.4438480715757	91.222469520825	70.1444192280655
ENSG00000007216	0	0	0	0	0
ENSG00000007237	11.8020009415134	37.2242633565945	33.0809646523623	20.5124997360312	35.551010676505
ENSG00000007255	10.3936110889847	12.4814185638264	12.5601086911052	15.7514646968633	10.8661968535441
ENSG00000007264	1.85151797222571	3.94249984256505	1.72068816095457	5.61900255532461	2.1796078579394
ENSG00000007306	0	0	0	0	0
ENSG00000007312	0.649268635514327	0.795385378019419	0	0.766246971357532	0.889296391057901
ENSG00000007314	0.0749478721671584	0.287556184103403	0.0569701565187483	0.337024952537633	0.792061075012056
ENSG00000007341	29.6682588963746	18.215223294975	15.6116578929979	21.7611862128495	17.1254594286919
ENSG00000007350	0	0.041968002888043	0	0.119909569883564	0.850549138364144
ENSG00000007372	7.02423967068729	1.00693514167572	5.98224051079405	5.03343084525761	1.9096165228332
ENSG00000007376	30.9226730414705	44.4411569858179	42.812837150574	39.0119681135431	40.6156827175265
ENSG00000007384	31.2650968054995	9.46052897862915	38.2007693357167	27.9684625709273	17.6522968876249
ENSG00000007392	80.8969030898759	93.3378839428425	109.371098105481	83.7248343043528	81.2061376711808
ENSG00000007402	20.9558947021272	49.2632454435073	28.2062962836976	35.4649483463696	45.4454897870512
ENSG00000007516	3.22917420314129	1.90942404084365	0	1.85961657872695	2.66330284837532
ENSG00000007520	56.0240939249472	77.2012914574463	58.2619514507222	76.1183891073341	80.5244957466268
ENSG00000007541	27.6175624699283	35.5499080449327	45.0804155567438	39.7778774654088	31.5571558758914
ENSG00000007545	15.615705598636	22.361760435153	21.2479356068264	24.2567797948542	21.5027123829327
ENSG00000007866	38.7629375874744	39.9998153654911	81.6245178868964	47.6808886313322	40.3604624807399
ENSG00000007908	0	0	0	0	0
ENSG00000007923	21.7688010002684	16.1811134641894	19.1514062709807	27.6269991280474	40.8457743268036
ENSG00000007933	0	0	0.862397901675443	0.103153937044747	0.29948692225032
ENSG00000007944	1.73703870888138	4.06533516668803	2.98261618627975	4.31202307311932	4.0701879448088
ENSG00000007952	0.688983630306417	0	0	1.22613721300457	0.190171957688167
ENSG00000007968	1.20537193760736	1.25801856781013	1.82293891844434	1.67263665817608	1.2286886725273
ENSG00000008018	327.506246696743	277.045817883859	280.615733761223	286.311497214167	287.998954565139
ENSG00000008056	14.101006690169	7.72419117131359	13.049036545127	7.11090779523499	6.22392953945597
ENSG00000008083	32.315733564235	45.2469311825765	41.6645099281659	46.9370316424253	49.9518369114256
ENSG00000008086	17.07624282515	13.4336627523826	9.25544557342873	11.5959159078138	11.118368899932
ENSG00000008118	0	0	0	0	0
ENSG00000008128	27.5647404384321	46.8975599536431	52.7486703484038	51.2593784781735	39.6834850516462
ENSG00000008130	52.8918866042154	64.6574785395903	70.5506633451815	59.3278153982488	52.4294244213966
ENSG00000008196	0	0	0	0	0
ENSG00000008197	0	0	0	0	0
ENSG00000008226	0.0698171590139403	0.544131008403728	0	0.447846369723449	1.40981351064415
ENSG00000008256	8.45505386057211	10.8591323717662	20.6583502559315	8.6278586883306	8.97260171452006
ENSG00000008277	5.72971746393058	2.78653803433692	1.91948082856887	2.48685190965706	1.35525968214649
ENSG00000008282	75.2283603573445	71.862328141908	62.9627225581771	52.2221195641695	83.0786717410159
ENSG00000008283	28.2445321945815	45.3484183466886	66.7082636707964	29.9602343385225	54.5790015710839
ENSG00000008294	57.1817353919337	39.3379134801392	79.0625732702722	43.8915721005702	41.9105877330556
ENSG00000008300	3.26567725810425	2.35321428510789	1.80256943649541	2.77659501580522	2.40514250902727
ENSG00000008311	15.9919343963932	12.6666365234135	16.5269270160764	14.0480880768065	13.7254079857991
ENSG00000008323	15.5033190874075	11.1209724285842	9.60101006620578	10.7523415846988	8.31491458780461
ENSG00000008324	50.6669255170082	34.7000464181475	31.8752489886464	24.5798824795954	27.3506372170946
ENSG00000008382	12.7091394254928	20.4367885956875	25.4074413097905	14.2759993785294	21.2376186205982
ENSG00000008394	227.961841196087	214.32084214671	176.848746488397	194.193479034559	200.090057856032
ENSG00000008405	16.932115023271	1.30532233426551	5.63391803878678	2.23438453095203	0.547961475369977
ENSG00000008438	0.414755295265493	0.673367811798979	0	0.183780384430028	0.164879069549968
ENSG00000008441	0.289164571646234	0.54811226450864	0.362347698675139	0.0879805594403549	0.0321218923229897
ENSG00000008513	31.7380618593445	30.3381576095399	27.0877428295034	19.0405918005372	26.8194813174424
ENSG00000008516	5.04497560489343	18.4068516035694	6.65278345187971	7.00943289659852	13.217615735341
ENSG00000008517	3.42247540539041	3.65463402761725	6.13422165811038	3.04068377732534	3.26783181876044
ENSG00000008710	30.7586326204961	60.5292501599182	86.1395524596613	67.4434684221782	81.0623317428639
ENSG00000008735	0.913892592343775	1.80511481911754	0.656543294383822	2.12938264151567	1.82997269078036
ENSG00000008838	74.9304142377821	79.2519489407564	111.378418157426	89.2719717881282	78.688264502879
ENSG00000008853	14.143571717776	20.9921142211688	17.6743731506523	14.0307220862359	19.851658495402
ENSG00000008869	10.9633053148289	10.8776841345818	13.2883011001963	11.6492872521643	8.78750373384459
ENSG00000008952	59.5458950938869	63.2670338241249	54.3375307419119	64.4424782670721	57.7755162492373
ENSG00000008988	1947.10482113721	2175.74847437382	1825.39824836313	1981.11150047736	2007.88043907919
ENSG00000009307	461.666656862563	285.01807142308	233.781684283537	280.426758126623	306.99528914249
ENSG00000009335	4.0657814835982	7.13214596814125	2.63035477149182	14.294372928044	14.7290796949303
ENSG00000009413	12.1134000522565	5.55123015993254	7.85502083239223	16.859429381602	12.6403785175659
ENSG00000009694	0.497345677673801	0.279787948105635	0	0.282120306076507	1.13108030875976
ENSG00000009709	0.117195248124241	0.342634524993746	0	0	0.0632185728982168
ENSG00000009724	1.60122065746748	1.33576070189057	0.784430014317593	3.34267723379026	1.55115826638992
ENSG00000009765	1.77989983863909	0.527905514792281	1.35204204341287	0.244617014931069	1.19579786192559
ENSG00000009780	12.3959017000713	5.75492744147362	3.46258834042343	13.0742475631979	4.83077677018944
ENSG00000009790	0	0.0474170607275976	1.5782522010194	0.0910361871633598	0.255388628735123
ENSG00000009830	44.8313222668269	78.5888648041865	66.8566719720814	66.1967046625136	59.3964438632284
ENSG00000009844	60.9794863355497	44.3419173679114	53.9292211928823	49.1916629268712	56.8832106394386
ENSG00000009950	2.19540396079937	1.02927663793855	0.174606602314037	0.770950270593681	2.11556840870933
ENSG00000009954	85.2287612386886	65.304692791372	67.5794664000253	68.1905208533416	67.7802177352902
ENSG00000010017	33.8466774451593	36.3384424312008	34.899840521549	32.9696367169369	35.2734341618784
ENSG00000010030	1.19754896210855	0.448966640602631	1.74773937242555	0	0
ENSG00000010072	8.84660753203108	15.5595928895023	12.0274331841006	13.7255162322121	16.5510440832129
ENSG00000010165	51.1506480640257	47.6391052412196	34.0107102123364	34.1474073471825	37.2146251953492
ENSG00000010219	5.56556712942546	9.83980083065258	23.3088382569212	5.54953541074211	10.5856529538711
ENSG00000010244	255.534259474871	147.922282136566	170.455455338292	161.698485147741	145.896801437038
ENSG00000010256	230.409384933003	266.640418499005	241.693728295582	272.103222857923	242.75646186181
ENSG00000010270	52.9525512464358	61.6560064649764	67.2487273486915	47.5381621834709	51.8785980990969
ENSG00000010278	60.104902403324	132.506352961999	77.4020818520469	85.9539258764887	130.667925046767
ENSG00000010282	0	0	0	0	0
ENSG00000010292	47.3134205495408	56.944943778499	5.41715881237942	34.8450409629363	47.041493564957
ENSG00000010295	8.08969471829603	14.7146291737948	5.85285600099813	8.8819956858101	10.8827007912925
ENSG00000010310	0.470551565777636	2.57694240086173	4.37825951901664	3.81837297047077	1.28593273256251
ENSG00000010318	8.87731283659671	6.85590919563285	1.3831859531069	7.42739893607727	10.5329205803202
ENSG00000010319	0.778857619372906	0.144823269111925	5.373511786059	0.561317643301595	1.67722269261033
ENSG00000010322	45.5752693517899	59.5375608902543	77.1118476156288	70.0266628632578	64.0280993515107
ENSG00000010327	0.151980693399047	0.297069943602363	1.28983518710599	0.509895727369615	0
ENSG00000010361	11.3128997130675	14.3861406554274	25.8127347736036	19.0741252003654	13.103652286761
ENSG00000010379	0	2.17024890464596	0.740743706791263	0	0
ENSG00000010404	15.1165070704279	35.5532736036202	35.7010358206385	29.9471602403885	26.3662161631381
ENSG00000010438	0	0	0	0	0
ENSG00000010539	10.4278531668985	10.1567801326275	6.57282939250683	10.5859114404491	8.68568732126499
ENSG00000010610	0	2.35999591680212	0	1.66730803080834	1.06237834471974
ENSG00000010626	5.26444112822127	3.26012546598266	0.228964733263137	2.02124790345883	2.77340724366353
ENSG00000010671	3.66192146201037	6.10524609291431	3.71885241789736	4.30607383090892	5.08614607859679
ENSG00000010704	1.44138231595049	0.576939572425754	0.802118007839084	0.332139447452201	1.10790846766324
ENSG00000010803	16.6518797146039	13.1812398101251	10.0127966895677	13.8024027087112	11.9779809015789
ENSG00000010810	36.8246877983368	67.9864779566244	36.725187344402	74.4346381069924	59.3629957440956
ENSG00000010818	4.85941342869684	1.85735685433299	2.49130963602602	1.46138788102148	2.66476781591109
ENSG00000010932	6.23036753452617	0	0.278388313924066	0	0.688582002676082
ENSG00000011007	67.223406894755	61.7262780744067	68.6218636552698	57.0597209997632	63.4120921525074
ENSG00000011009	111.058549265845	115.055763606134	129.289350724423	119.974278976683	117.829566490331
ENSG00000011021	28.0695196364501	22.6754542667109	35.9873272604672	24.1901086669284	23.3742360448433
ENSG00000011028	7.70974815323928	18.594543358646	36.183873197397	42.2416112277679	18.6080700771962
ENSG00000011052	1.48442114538093	33.1173091236081	40.5390124964124	20.103717345552	31.5081283598428
ENSG00000011083	0	0.283915247543183	0	0	0.0369739162318198
ENSG00000011105	11.2669841309333	11.40547102476	12.2600718415297	12.0458726158385	16.1878529726848
ENSG00000011114	17.1127246312769	10.5048510296143	7.15780405740573	18.5476449414803	10.8046648214407
ENSG00000011132	23.0362485014964	26.0397487704219	12.4641109082826	18.2541309985398	21.8824721198523
ENSG00000011143	12.1476402586729	20.454859170133	21.9754775742222	24.634429495605	14.4677834086338
ENSG00000011198	20.9276341971474	26.67284866474	25.1519194305447	19.8831378669171	18.8744102886981
ENSG00000011201	19.5964326609636	10.7679368744249	6.07068391801672	8.29213955630236	8.8226183977671
ENSG00000011243	42.1474314372971	44.3310340291166	32.2439853540912	61.5799549629652	29.1278924986227
ENSG00000011258	21.7817053099787	17.7086305827311	15.5963789178066	16.2670642302759	17.6439833419432
ENSG00000011260	73.185776696125	69.426236258841	51.9016066361357	61.1487520340466	65.8970170322365
ENSG00000011275	40.2941197534161	37.9599944883304	36.01760705387	34.2884413043425	29.3521824112109
ENSG00000011295	34.1650131744312	24.7414319085533	22.1764741244965	31.2365464037733	22.3279990292357
ENSG00000011304	615.270878561623	723.736072980214	672.747227130614	600.349766250837	671.194212627027
ENSG00000011332	6.80253994997437	5.82132038362681	12.6246014911263	8.66031882272306	4.21657470725228
ENSG00000011347	1.91462665297478	2.64626988133152	28.8561277800737	1.21540520074998	7.50566004642385
ENSG00000011376	34.7942560962677	23.5009512746115	30.2433783622354	23.2930999940823	24.1380017618061
ENSG00000011405	95.2648846330396	67.9776614521193	82.4057049457897	72.8722568185415	71.717991444776
ENSG00000011422	10.1151538824417	7.58778214675985	6.39144032630535	24.3702226552706	4.85219088441106
ENSG00000011426	103.62995653184	89.8983786757341	56.8457480170014	95.1930993617977	110.374410985583
ENSG00000011451	9.30672639301804	24.2877725961969	15.5842263332178	21.398753479145	15.3019054545259
ENSG00000011454	11.5450200114215	14.1133725577725	21.309111541045	8.35270879914154	10.1216395301827
